family_key	headword	members
fundamentais	fundamentais	fundamentais
gastar	gastar	gastar
gerente	gerente	gerente
gil	gil	gil
gravar	gravar	gravar
gritar	gritar	gritar
imagina	imagina	imagina
investigar	investigar	investigar
laura	laura	laura
leonardo	leonardo	leonardo
marcada	marcada	marcada
medalha	medalha	medalha | medalhas
más	más	más
oceano	oceano	oceano
opiniõe	opiniões	opiniões
ouve	ouve	ouve
palmeira	palmeiras	palmeiras
parlamentar	parlamentar	parlamentar
produt	produtor	produtor
reportagem	reportagem	reportagem
reunir	reunir	reunir
riqueza	riqueza	riqueza | riquezas
saudável	saudável	saudável
sentar	sentar	sentar
sentença	sentença	sentença
sindicato	sindicato	sindicato | sindicatos
sugere	sugere	sugere
superiore	superiores	superiores
suspeito	suspeito	suspeito | suspeitos
terrível	terrível	terrível
tony	tony	tony
acontecido	acontecido	acontecido
acusaçõe	acusações	acusações
adora	adora	adora
autoria	autoria	autoria
avanço	avanço	avanço | avanços
barbosa	barbosa	barbosa
cartõe	cartões	cartões
chico	chico	chico
combinação	combinação	combinação
companheiro	companheiro	companheiro | companheiros
contribuição	contribuição	contribuição
controlo	controlo	controlo
criatividade	criatividade	criatividade
círculo	círculo	círculo | círculos
deixo	deixo	deixo
di	di	di
dispositivo	dispositivo	dispositivo | dispositivos
download	download	download
estaçõe	estações	estações
exclusivamente	exclusivamente	exclusivamente
favorito	favorito	favorito | favoritos
fernande	fernandes	fernandes
formada	formada	formada
fuga	fuga	fuga
fórmula	fórmula	fórmula
imenso	imenso	imenso
incluir	incluir	incluir
instruçõe	instruções	instruções
interessa	interessa	interessa
interessado	interessado	interessado | interessados
iremo	iremos	iremos
mike	mike	mike
moro	moro	moro
naturalmente	naturalmente	naturalmente
observação	observação	observação
perigoso	perigoso	perigoso | perigosos
permitindo	permitindo	permitindo
postou	postou	postou
postura	postura	postura
profissão	profissão	profissão
põe	põe	põe
relógio	relógio	relógio
reúne	reúne	reúne
roda	roda	roda | rodas
star	star	star
sudeste	sudeste	sudeste
tese	tese	tese
that	that	that
thoma	thomas	thomas
tirando	tirando	tirando
uruguai	uruguai	uruguai
voze	vozes	vozes
óbvio	óbvio	óbvio
achava	achava	achava
agradável	agradável	agradável
ambientais	ambientais	ambientais
aparelho	aparelho	aparelho | aparelhos
apresentando	apresentando	apresentando
assinado	assinado	assinado
avisar	avisar	avisar
aviõe	aviões	aviões
baile	baile	baile
barriga	barriga	barriga
best	best	best
bolso	bolso	bolso
bunda	bunda	bunda
chinesa	chinesa	chinesa
coloquei	coloquei	coloquei
confronto	confronto	confronto | confrontos
conservação	conservação	conservação
correio	correio	correio | correios
decidi	decidi	decidi
deixado	deixado	deixado
demonstrar	demonstrar	demonstrar
diariamente	diariamente	diariamente
dividir	dividir	dividir
encontramo	encontramos	encontramos
entrando	entrando	entrando
escapar	escapar	escapar
escrevendo	escrevendo	escrevendo
essenci	essencial	essencial
estabelecimento	estabelecimento	estabelecimento | estabelecimentos
estávamo	estávamos	estávamos
evidência	evidências	evidências | evidência
falava	falava	falava
fenômeno	fenômeno	fenômeno | fenômenos
feriado	feriado	feriado
ficará	ficará	ficará
francese	franceses	franceses
galeria	galeria	galeria
geografia	geografia	geografia
heróis	heróis	heróis
imagino	imagino	imagino
incidente	incidente	incidente | incidentes
justamente	justamente	justamente
lava	lava	lava
lope	lopes	lopes
mantendo	mantendo	mantendo
móveis	móveis	móveis
nervoso	nervoso	nervoso
nobre	nobre	nobre | nobres
olhe	olhe	olhe
paraguai	paraguai	paraguai
planejamento	planejamento	planejamento
preparação	preparação	preparação
prioridade	prioridade	prioridade | prioridades
privacidade	privacidade	privacidade
promessa	promessa	promessa | promessas
proprietário	proprietário	proprietário | proprietários
pró	pró	pró
pó	pó	pó
quadrinho	quadrinhos	quadrinhos
raíze	raízes	raízes
recuperação	recuperação	recuperação
representar	representar	representar
resultou	resultou	resultou
roubo	roubo	roubo
sam	sam	sam
scott	scott	scott
similar	similar	similar
soare	soares	soares
tente	tente	tente
tiago	tiago	tiago
tráfego	tráfego	tráfego
turquia	turquia	turquia
universitário	universitário	universitário | universitários
valeu	valeu	valeu
vinda	vinda	vinda | vindas
absurdo	absurdo	absurdo
acompanhado	acompanhado	acompanhado
acção	acção	acção
anunciado	anunciado	anunciado
assume	assume	assume
atlético	atlético	atlético
barco	barco	barco | barcos
brincando	brincando	brincando
básico	básico	básico | básicos
circuito	circuito	circuito
comentou	comentou	comentou
compreend	compreender	compreender
constantemente	constantemente	constantemente
construída	construída	construída
daria	daria	daria
demonstra	demonstra	demonstra
deuse	deuses	deuses
direcção	direcção	direcção
disney	disney	disney
disto	disto	disto
eletrônico	eletrônico	eletrônico | eletrônicos
email	email	email
escravo	escravos	escravos | escravo
exige	exige	exige
fama	fama	fama
ficaria	ficaria	ficaria
frota	frota	frota
grávida	grávida	grávida
houv	houver	houver
implementação	implementação	implementação
inclusão	inclusão	inclusão
indicação	indicação	indicação
japonê	japonês	japonês
júni	júnior	júnior
luxo	luxo	luxo
lágrima	lágrimas	lágrimas
manteve	manteve	manteve
manu	manual	manual
marque	marques	marques
mário	mário	mário
neve	neve	neve | neves
ocupado	ocupado	ocupado | ocupados
oficina	oficina	oficina | oficinas
pacote	pacote	pacote | pacotes
passeio	passeio	passeio
poeta	poeta	poeta | poetas
prestar	prestar	prestar
prémio	prémio	prémio
puro	puro	puro
ray	ray	ray
re	re	re
representam	representam	representam
reprodução	reprodução	reprodução
rurais	rurais	rurais
saudade	saudades	saudades | saudade
sofá	sofá	sofá
sustentável	sustentável	sustentável
sócio	sócio	sócio | sócios
taça	taça	taça
templo	templo	templo
terapia	terapia	terapia
trilha	trilha	trilha | trilhas
utiliza	utiliza	utiliza
vejam	vejam	vejam
w	w	w
whatsapp	whatsapp	whatsapp
ética	ética	ética
analisar	analisar	analisar
assegurar	assegurar	assegurar
atendimento	atendimento	atendimento
barato	barato	barato
cia	cia	cia
confirmou	confirmou	confirmou
cresce	cresce	cresce
criad	criador	criador
descreve	descreve	descreve
emoção	emoção	emoção
emoçõe	emoções	emoções
encontraram	encontraram	encontraram
escrevi	escrevi	escrevi
estarei	estarei	estarei
estatuto	estatuto	estatuto
explorar	explorar	explorar
fantástico	fantástico	fantástico
género	género	género
imigrante	imigrantes	imigrantes
intelectu	intelectual	intelectual
ligada	ligada	ligada | ligadas
literalmente	literalmente	literalmente
moscou	moscou	moscou
mundiais	mundiais	mundiais
nick	nick	nick
objectivo	objectivo	objectivo
onu	onu	onu
oração	oração	oração
permanec	permanecer	permanecer
posta	posta	posta
primeiramente	primeiramente	primeiramente
profunda	profunda	profunda | profundas
pânico	pânico	pânico
quaisqu	quaisquer	quaisquer
queriam	queriam	queriam
radio	radio	radio
reconhecido	reconhecido	reconhecido | reconhecidos
repetir	repetir	repetir
sms	sms	sms
síria	síria	síria
tonelada	toneladas	toneladas
ultimamente	ultimamente	ultimamente
un	un	un
viveu	viveu	viveu
z	z	z
abandonar	abandonar	abandonar
abrigo	abrigo	abrigo
aconteça	aconteça	aconteça
administrativa	administrativa	administrativa | administrativas
ajudá	ajudá	ajudá
amei	amei	amei
apresentaçõe	apresentações	apresentações
armada	armadas	armadas | armada
arrumar	arrumar	arrumar
ativo	ativo	ativo | ativos
botafogo	botafogo	botafogo
boy	boy	boy | boys
britânico	britânico	britânico | britânicos
cansada	cansada	cansada
casais	casais	casais
cobre	cobre	cobre
comemorar	comemorar	comemorar
crimin	criminal	criminal
democrático	democrático	democrático
desejar	desejar	desejar
destacou	destacou	destacou
diabo	diabo	diabo
diminuir	diminuir	diminuir
diversão	diversão	diversão
entrei	entrei	entrei
escolheu	escolheu	escolheu
esqueceu	esqueceu	esqueceu
ficção	ficção	ficção
fiel	fiel	fiel
fio	fio	fio | fios
fita	fita	fita | fitas
girl	girl	girl | girls
goiá	goiás	goiás
goleiro	goleiro	goleiro
igualdade	igualdade	igualdade
inglesa	inglesa	inglesa
intervalo	intervalo	intervalo
intuito	intuito	intuito
kg	kg	kg
king	king	king
kong	kong	kong
laranja	laranja	laranja
media	media	media
mistério	mistério	mistério
municipais	municipais	municipais
nelson	nelson	nelson
not	not	not
parto	parto	parto
pecado	pecado	pecado | pecados
perfeitamente	perfeitamente	perfeitamente
play	play	play
podiam	podiam	podiam
pow	power	power
preocupa	preocupa	preocupa
preocupado	preocupado	preocupado | preocupados
preservação	preservação	preservação
promete	promete	promete
psdb	psdb	psdb
recebem	recebem	recebem
resolveu	resolveu	resolveu
senha	senha	senha
sexuais	sexuais	sexuais
sinceramente	sinceramente	sinceramente
some	some	some
tornam	tornam	tornam
transformou	transformou	transformou
turista	turistas	turistas
tweet	tweets	tweets | tweet
venham	venham	venham
venho	venho	venho
abraço	abraço	abraço | abraços
absoluta	absoluta	absoluta
acampamento	acampamento	acampamento
afastar	afastar	afastar
aire	aires	aires
aliado	aliados	aliados | aliado
aponta	aponta	aponta
assinar	assinar	assinar
atingido	atingido	atingido
auxílio	auxílio	auxílio
avô	avô	avô
brian	brian	brian
cantando	cantando	cantando
caralho	caralho	caralho
chegamo	chegamos	chegamos
club	club	club
consideração	consideração	consideração
coraçõe	corações	corações
criminoso	criminosos	criminosos | criminoso
cristina	cristina	cristina
critério	critérios	critérios | critério
demasiado	demasiado	demasiado
denúncia	denúncia	denúncia | denúncias
descrev	descrever	descrever
deserto	deserto	deserto
dimensão	dimensão	dimensão
dj	dj	dj
dna	dna	dna
doze	doze	doze
engenheiro	engenheiro	engenheiro | engenheiros
entraram	entraram	entraram
esquerdo	esquerdo	esquerdo
estaduais	estaduais	estaduais
ficha	ficha	ficha
fornece	fornece	fornece
frango	frango	frango
geraçõe	gerações	gerações
gostoso	gostoso	gostoso
independentemente	independentemente	independentemente
integração	integração	integração
investigaçõe	investigações	investigações
iraque	iraque	iraque
iv	iv	iv
jato	jato	jato
júri	júri	júri
ligo	ligo	ligo
magia	magia	magia
maluco	maluco	maluco
marcha	marcha	marcha
mentir	mentir	mentir
narrativa	narrativa	narrativa
nasc	nascer	nascer
negociaçõe	negociações	negociações
painel	painel	painel
pedaço	pedaço	pedaço | pedaços
postar	postar	postar
preconceito	preconceito	preconceito
prisioneiro	prisioneiros	prisioneiros | prisioneiro
profundo	profundo	profundo
recepção	recepção	recepção
salvo	salvo	salvo
sara	sara	sara
sentiu	sentiu	sentiu
substituir	substituir	substituir
tocou	tocou	tocou
torcedore	torcedores	torcedores
trabalhava	trabalhava	trabalhava
treinar	treinar	treinar
vais	vais	vais
vimo	vimos	vimos
acusação	acusação	acusação
adam	adam	adam
adiante	adiante	adiante
anel	anel	anel
associaçõe	associações	associações
aumentou	aumentou	aumentou
autonomia	autonomia	autonomia
back	back	back
batista	batista	batista
bispo	bispo	bispo
brilho	brilho	brilho
bueno	buenos	buenos | bueno
candidatura	candidatura	candidatura
comendo	comendo	comendo
completar	completar	completar
contagem	contagem	contagem
continuou	continuou	continuou
debaixo	debaixo	debaixo
delegacia	delegacia	delegacia
demora	demora	demora
demorar	demorar	demorar
desconhecido	desconhecido	desconhecido | desconhecidos
desfile	desfile	desfile
dieta	dieta	dieta
divulgado	divulgado	divulgado | divulgados
dói	dói	dói
emissora	emissora	emissora | emissoras
entretenimento	entretenimento	entretenimento
espetáculo	espetáculo	espetáculo
estabilidade	estabilidade	estabilidade
estando	estando	estando
eventualmente	eventualmente	eventualmente
extrema	extrema	extrema
faziam	faziam	faziam
form	formal	formal
garantia	garantia	garantia | garantias
guiné	guiné	guiné
imediato	imediato	imediato
inúmero	inúmeros	inúmeros
julgar	julgar	julgar
kit	kit	kit
larry	larry	larry
leo	leo	leo
maconha	maconha	maconha
miami	miami	miami
milagre	milagre	milagre | milagres
monstro	monstro	monstro | monstros
moreira	moreira	moreira
mínima	mínima	mínima
originais	originais	originais
parado	parado	parado
passagen	passagens	passagens
perdida	perdida	perdida | perdidas
pesquisadore	pesquisadores	pesquisadores
plena	plena	plena
poderosa	poderosa	poderosa | poderosas
porte	porte	porte
potência	potência	potência
prend	prender	prender
preparando	preparando	preparando
press	press	press
preste	prestes	prestes | preste
prof	prof	prof
protesto	protesto	protesto | protestos
pude	pude	pude
rabo	rabo	rabo
realiza	realiza	realiza
reconhece	reconhece	reconhece
reflexão	reflexão	reflexão
relato	relatos	relatos | relato
ronaldo	ronaldo	ronaldo
satélite	satélite	satélite
sobrevivência	sobrevivência	sobrevivência
suspeita	suspeita	suspeita | suspeitas
ta	ta	ta
transformação	transformação	transformação
uniforme	uniforme	uniforme
usp	usp	usp
adaptação	adaptação	adaptação
ajudem	ajudem	ajudem
amostra	amostra	amostra | amostras
ansiedade	ansiedade	ansiedade
aplicativo	aplicativo	aplicativo | aplicativos
aprovada	aprovada	aprovada
assassinado	assassinado	assassinado
brown	brown	brown
caminhão	caminhão	caminhão
cao	caos	caos
cardoso	cardoso	cardoso
casada	casada	casada
chicago	chicago	chicago
clínica	clínica	clínica
cobra	cobra	cobra
comenta	comenta	comenta
comentar	comentar	comentar
compreensão	compreensão	compreensão
consulta	consulta	consulta
contribuiçõe	contribuições	contribuições
democrática	democrática	democrática
eletrônica	eletrônica	eletrônica
encontre	encontre	encontre
entenda	entenda	entenda
envolv	envolver	envolver
envolvimento	envolvimento	envolvimento
escuta	escuta	escuta
espanhola	espanhola	espanhola
faltam	faltam	faltam
febre	febre	febre
ficado	ficado	ficado
hong	hong	hong
juni	junior	junior
largo	largo	largo
lat	lateral	lateral
lembrando	lembrando	lembrando
mario	mario	mario
maus	maus	maus
morais	morais	morais
músico	músico	músico | músicos
negativo	negativo	negativo | negativos
oral	oral	oral
ouça	ouça	ouça
pensava	pensava	pensava
perseguição	perseguição	perseguição
poema	poema	poema | poemas
populaçõe	populações	populações
procurad	procurador	procurador
profundamente	profundamente	profundamente
psicologia	psicologia	psicologia
repórt	repórter	repórter
retrato	retrato	retrato | retratos
salva	salva	salva
sentia	sentia	sentia
simon	simon	simon
sintoma	sintomas	sintomas
suave	suave	suave
suspensão	suspensão	suspensão
tag	tag	tag | tags
tento	tento	tento
vencedore	vencedores	vencedores
ó	ó	ó
acredite	acredite	acredite
alemãe	alemães	alemães
amazônia	amazônia	amazônia
andrade	andrade	andrade
android	android	android
aplicaçõe	aplicações	aplicações
apresentada	apresentada	apresentada | apresentadas
associado	associado	associado | associados
assumiu	assumiu	assumiu
atmosfera	atmosfera	atmosfera
atrair	atrair	atrair
atraso	atraso	atraso
atuar	atuar	atuar
aumentando	aumentando	aumentando
aço	aço	aço
ba	ba	ba
bando	bando	bando
braga	braga	braga
causando	causando	causando
comemoração	comemoração	comemoração
contemporânea	contemporânea	contemporânea
cristã	cristã	cristã
césar	césar	césar
desculpe	desculpe	desculpe
dignidade	dignidade	dignidade
direct	director	director
discussõe	discussões	discussões
disposto	disposto	disposto | dispostos
